timestamp,smoke,gas,temperature,humidity,shock,motion,status
697,677,280,23.01,69.64,0,0,0
698,691,264,26.61,63.74,1,0,0
699,678,283,24.04,69.01,1,0,0
700,671,225,25.43,66.44,0,0,0
701,582,240,25.94,66.62,0,0,0
702,665,281,24.89,63.57,0,0,0
703,633,235,24.24,63.98,1,0,0
704,638,221,26.02,65.69,1,0,0
705,658,299,25.27,65.04,1,0,0
706,669,242,26.33,67.19,1,1,0
707,617,286,25.21,67.11,0,1,0
708,624,247,22.88,65.41,0,1,0
709,586,241,24.81,68.62,0,1,0
710,667,295,24.51,64.99,0,0,0
711,601,289,26.12,65.59,0,0,0
712,639,265,23.52,68.33,1,1,0
713,638,248,27.28,64.55,0,1,0
714,587,294,25.71,67.79,0,1,0
715,606,239,25.72,68.08,0,0,0
716,670,254,22.89,67.28,0,0,0
717,614,294,26.46,64.8,0,1,0
718,627,254,25.29,66.97,1,1,0
719,634,298,24.75,66.01,0,1,0
720,648,229,24.2,65.66,0,0,0
721,598,262,23.99,66.82,0,1,0
722,627,243,23.22,63.2,1,0,0
723,642,278,21.98,63.28,0,1,0
724,697,261,25.83,69.19,0,1,0
725,590,280,26.43,68.34,0,1,0
726,666,294,25.0,63.45,0,0,0
727,668,273,24.11,65.03,1,0,0
728,583,284,25.68,64.24,0,1,0
729,626,265,25.63,68.66,0,0,0
730,591,259,23.82,72.12,0,0,0
731,656,285,23.01,67.08,1,1,0
732,605,294,22.91,68.23,0,1,0
733,587,248,24.03,65.7,1,1,0
734,695,274,25.4,67.6,0,1,0
735,624,278,24.8,66.42,0,0,0
736,667,292,25.3,67.64,0,0,0
737,587,298,24.38,65.61,0,1,0
738,628,236,24.75,64.51,0,0,0
739,687,277,24.79,62.9,0,1,0
740,589,251,24.69,65.52,0,0,0
741,619,291,22.96,65.07,1,0,0
742,689,283,23.78,64.48,1,1,0
743,618,247,26.64,63.72,1,1,0
744,680,245,24.54,66.66,1,1,0
745,667,241,22.7,65.7,1,1,0
746,675,281,25.28,63.87,1,1,0
747,689,243,23.29,67.56,0,0,0
748,596,284,22.74,65.21,0,0,0
749,685,272,23.58,61.36,0,0,0
750,627,237,26.36,67.36,0,1,0
751,594,298,26.47,66.27,0,1,0
752,588,259,23.58,65.0,0,0,0
753,659,292,21.01,63.06,0,1,0
754,650,267,22.96,64.15,1,0,0
755,668,281,25.05,68.69,0,0,0
756,639,233,23.52,67.32,0,1,0
757,604,296,23.93,66.8,0,1,0
758,671,272,23.91,64.57,0,1,0
759,677,299,25.46,65.62,1,0,0
760,651,281,24.58,64.01,0,1,0
761,582,278,26.49,64.25,0,0,0
762,648,281,25.16,62.66,1,0,0
763,601,223,25.64,68.46,0,0,0
764,633,255,22.5,64.83,0,1,0
765,637,291,23.88,64.66,0,0,0
766,638,232,22.31,61.76,0,0,0
767,595,221,25.1,69.22,0,0,0
768,592,232,26.36,67.5,1,0,0
769,660,259,25.84,63.75,1,1,0
770,687,272,22.5,69.45,0,0,0
771,580,263,24.95,65.15,0,1,0
772,594,231,24.32,66.66,0,1,0
773,651,246,24.5,63.74,1,1,0
774,641,230,27.29,67.73,0,1,0
775,672,259,24.79,67.34,0,1,0
776,616,283,24.0,65.72,0,0,0
777,694,230,23.8,63.54,0,0,0
778,683,247,27.04,68.16,1,1,0
779,607,285,26.66,69.32,1,1,0
780,665,268,26.05,68.95,0,0,0
781,637,275,23.03,65.22,0,1,0
782,619,282,23.33,65.57,0,0,0
783,690,235,23.78,67.88,0,1,0
784,688,244,25.32,67.45,1,1,0
785,662,286,24.22,65.31,0,1,0
786,692,234,26.33,65.77,1,1,0
787,626,253,24.54,67.91,1,0,0
788,583,267,23.67,67.85,0,1,0
789,609,222,24.0,62.23,0,1,0
790,665,281,23.76,65.92,0,0,0
791,689,271,25.93,68.74,1,0,0
792,584,289,24.67,67.43,0,0,0
793,647,237,27.28,66.44,1,1,0
794,589,271,24.85,66.19,0,0,0
795,634,256,26.82,67.2,1,0,0
796,609,230,23.86,66.15,0,0,0
797,651,282,23.12,66.76,1,1,0
798,673,292,24.31,65.16,0,1,0
799,668,295,23.19,66.25,0,0,0
800,580,284,25.5,64.4,0,0,0
801,658,241,22.4,65.34,1,1,0
802,626,236,23.71,64.73,0,1,0
803,660,297,25.16,67.67,0,0,0
804,651,280,26.79,66.87,0,0,0
805,610,254,24.83,64.48,0,1,0
806,626,224,23.69,64.36,0,1,0
807,693,237,25.65,65.58,0,0,0
808,586,263,25.32,64.19,0,0,0
809,687,254,24.74,64.74,1,0,0
810,611,267,24.86,65.42,0,0,0
811,650,269,24.65,64.43,0,1,0
812,637,233,23.92,64.58,0,1,0
813,619,278,24.47,64.92,1,0,0
814,645,250,24.66,64.74,0,0,0
815,610,292,26.07,65.01,0,1,0
816,687,276,24.4,65.47,0,1,0
817,693,288,24.41,68.7,0,0,0
818,624,242,25.18,68.51,0,0,0
819,689,223,25.0,69.16,0,1,0
820,594,259,22.93,66.72,0,1,0
821,585,282,26.81,64.62,0,1,0
822,665,289,23.71,65.65,0,1,0
823,698,230,26.78,65.52,0,1,0
824,655,233,24.12,66.72,0,0,0
825,602,293,23.45,67.14,0,1,0
826,666,249,24.45,66.68,1,1,0
827,690,244,25.78,67.73,0,1,0
828,673,260,24.3,65.55,0,0,0
829,664,240,24.86,66.55,0,1,0
830,643,221,24.83,67.48,0,0,0
831,654,235,22.71,68.64,0,0,0
832,669,235,24.89,65.92,1,1,0
833,656,223,25.05,66.89,0,0,0
834,606,298,25.57,65.46,0,0,0
835,625,282,24.88,64.79,0,0,0
836,596,282,24.15,64.58,0,1,0
837,648,299,23.27,67.71,0,1,0
838,593,293,26.01,66.74,0,0,0
839,608,286,27.32,65.69,1,0,0
840,656,240,25.73,67.43,1,0,0
841,599,244,24.03,63.31,0,1,0
842,595,237,26.88,64.28,0,0,0
843,641,241,23.48,63.81,0,0,0
844,694,238,26.03,66.68,0,0,0
845,599,228,23.86,66.22,0,1,0
846,666,294,26.68,63.72,0,1,0
847,613,296,25.73,68.23,0,0,0
848,640,250,24.66,62.35,0,0,0
849,695,229,22.8,64.43,0,1,0
850,595,235,26.11,67.09,0,0,0
851,583,290,25.8,64.55,0,1,0
852,603,223,24.46,67.79,0,0,0
853,692,273,26.95,67.83,1,1,0
854,609,257,25.82,65.89,0,0,0
855,699,261,25.91,63.48,0,1,0
856,636,246,23.98,68.5,0,0,0
857,645,231,24.5,61.95,0,1,0
858,675,267,25.09,65.45,0,0,0
859,615,243,27.75,65.75,0,1,0
860,645,248,25.46,68.56,1,0,0
861,682,243,25.86,61.79,0,1,0
862,667,233,25.45,66.62,0,1,0
863,649,255,23.09,67.75,0,1,0
864,599,237,23.15,67.01,0,0,0
865,595,278,24.73,67.09,0,1,0
866,682,297,23.91,68.35,0,0,0
867,593,280,23.95,65.24,1,0,0
868,620,273,25.28,67.29,0,0,0
869,695,297,23.9,68.71,0,1,0
870,633,281,26.4,66.27,0,1,0
871,614,224,23.97,66.06,0,0,0
872,601,285,23.13,69.01,0,1,0
873,698,220,24.25,65.42,0,0,0
874,690,273,26.7,61.02,0,1,0
875,678,239,26.53,66.68,0,0,0
876,690,220,27.01,64.11,0,1,0
877,608,270,26.62,64.47,0,0,0
878,687,295,23.11,66.94,0,1,0
879,694,238,25.89,68.88,0,0,0
880,639,276,24.45,62.52,0,0,0
881,665,262,24.64,65.52,0,1,0
882,691,245,23.73,64.08,0,1,0
883,635,258,24.97,66.88,0,1,0
884,590,245,25.46,65.64,0,0,0
885,598,283,26.89,62.78,0,1,0
886,671,284,25.05,66.82,1,1,0
887,626,226,24.38,70.33,0,1,0
888,605,231,25.85,65.51,0,0,0
889,667,299,23.77,68.46,0,1,0
890,654,268,23.57,68.17,1,1,0
891,684,264,25.26,64.04,0,0,0
892,605,244,24.78,65.01,1,1,0
893,657,254,22.52,64.63,0,0,0
894,658,270,24.03,70.44,0,1,0
895,643,226,25.48,66.26,0,1,0
896,589,276,26.74,69.61,0,0,0
897,631,252,24.66,64.07,0,1,0
898,596,223,27.6,68.38,0,0,0
899,614,227,26.33,64.87,0,1,0
900,622,246,23.69,66.58,1,1,0
901,608,235,26.27,66.34,0,1,0
902,616,236,22.61,66.52,1,0,0
903,684,223,24.25,63.98,0,1,0
904,591,255,24.15,67.8,0,0,0
905,580,277,26.85,62.84,1,1,0
906,598,237,25.82,66.25,0,1,0
907,612,293,24.19,65.19,0,1,0
908,631,263,25.16,64.82,0,1,0
909,687,257,24.65,63.1,0,0,0
910,590,287,24.23,64.37,0,0,0
911,667,241,22.08,62.98,0,0,0
912,595,233,24.64,63.65,0,0,0
913,628,228,25.6,67.13,0,1,0
914,638,293,22.39,67.48,0,0,0
915,690,222,24.38,64.9,0,0,0
916,585,231,25.34,61.0,0,0,0
917,587,227,24.76,66.38,1,0,0
918,664,286,25.15,64.53,0,0,0
919,691,228,25.66,66.14,0,0,0
920,594,290,27.52,67.19,0,1,0
921,686,299,24.41,67.64,0,1,0
922,591,279,25.06,63.88,0,1,0
923,602,262,26.33,67.84,0,1,0
924,641,232,24.68,65.0,0,1,0
925,642,276,24.81,65.16,1,0,0
926,588,287,25.13,67.01,1,1,0
927,627,264,24.61,65.57,0,1,0
928,690,285,23.88,66.42,0,0,0
929,655,296,23.92,63.38,0,0,0
930,614,272,25.13,66.09,0,1,0
931,667,284,25.39,65.88,0,1,0
932,697,238,26.46,64.25,1,1,0
933,638,252,25.52,66.95,0,1,0
934,628,256,24.05,66.85,0,1,0
935,659,257,25.6,61.01,0,1,0
936,595,247,23.84,69.26,0,1,0
937,687,274,24.3,63.65,1,0,0
938,622,242,25.78,66.26,0,0,0
939,658,240,28.08,63.28,0,1,0
940,661,266,24.94,65.68,0,1,0
941,663,225,26.42,64.36,0,0,0
942,600,259,24.69,70.88,0,1,0
943,680,236,23.89,67.14,0,1,0
944,620,225,24.76,66.64,0,0,0
945,654,233,24.19,66.23,0,1,0
946,643,254,24.95,66.1,0,0,0
947,686,235,26.5,66.78,0,0,0
948,595,273,25.17,67.65,0,0,0
949,613,299,24.24,64.5,0,0,0
950,624,225,24.17,66.29,0,1,0
951,686,258,26.1,67.5,0,1,0
952,597,279,23.09,68.96,1,0,0
953,688,228,23.76,64.18,0,0,0
954,631,288,27.76,63.04,0,0,0
955,581,232,24.52,65.37,0,1,0
956,642,228,24.53,63.27,0,1,0
957,699,292,24.06,68.16,1,1,0
958,602,259,23.15,63.21,0,0,0
959,674,250,24.89,66.83,0,0,0
960,581,244,25.64,69.24,0,0,0
961,649,286,24.18,62.44,0,1,0
962,643,288,24.4,63.16,0,1,0
963,690,281,25.13,66.15,1,0,0
964,668,274,24.34,66.82,0,1,0
965,679,226,24.68,66.93,0,1,0
966,661,299,25.31,66.43,0,0,0
967,656,226,25.49,67.1,0,1,0
968,603,237,25.18,66.73,0,0,0
969,660,265,25.19,70.43,0,1,0
970,677,247,25.45,66.62,0,0,0
971,669,267,26.43,63.48,0,0,0
972,651,270,24.83,66.68,0,0,0
973,588,220,24.09,66.36,0,1,0
974,614,222,24.76,69.61,0,0,0
975,623,260,25.65,67.96,0,1,0
976,642,256,27.98,66.53,0,1,0
977,584,267,25.64,67.68,0,0,0
978,695,233,26.46,68.11,0,0,0
979,596,243,25.38,63.98,0,1,0
980,693,298,24.76,64.84,0,1,0
981,698,227,26.16,68.9,0,0,0
982,677,280,25.51,66.08,0,0,0
983,687,297,25.34,61.73,0,0,0
984,672,250,24.74,64.03,0,1,0
985,670,273,21.86,63.21,0,1,0
986,673,280,24.25,67.17,1,1,0
987,692,262,23.01,65.43,0,1,0
988,664,258,26.08,62.66,0,0,0
989,648,288,24.73,67.24,0,0,0
990,683,292,23.31,65.18,0,0,0
991,679,283,25.99,64.88,0,1,0
992,689,237,23.89,67.53,0,1,0
993,583,223,24.9,65.9,0,1,0
994,612,247,25.92,64.36,1,1,0
995,641,299,25.92,64.37,1,1,0
996,692,232,24.89,64.36,0,0,0
997,622,258,25.24,66.33,0,0,0
998,633,249,24.75,69.01,0,0,0
999,699,237,25.3,62.75,0,0,0
1000,631,248,23.83,68.61,0,0,0
1001,655,261,25.8,64.89,1,1,0
1002,667,246,24.06,64.48,0,0,0
1003,662,282,23.92,61.99,0,1,0
1004,608,260,26.47,66.27,0,1,0
1005,597,236,26.35,63.6,0,1,0
1006,635,241,23.82,67.98,0,1,0
1007,677,254,24.89,63.42,0,0,0
1008,595,280,23.22,65.82,1,0,0
1009,679,293,24.59,66.0,0,0,0
1010,586,263,25.1,70.98,0,1,0
1011,688,287,24.59,69.16,1,0,0
1012,581,229,24.72,63.28,1,1,0
1013,601,251,27.1,64.1,0,0,0
1014,637,289,24.24,67.33,0,0,0
1015,602,245,24.18,64.35,0,1,0
1016,676,298,25.96,66.9,0,0,0
1017,648,280,26.55,66.03,1,0,0
1018,617,299,24.2,68.34,0,0,0
1019,666,248,26.42,66.96,0,0,0
1020,580,280,26.24,63.15,0,1,0
1021,650,249,24.47,68.36,0,0,0
1022,653,282,25.94,69.84,1,1,0
1023,659,260,26.93,66.32,1,0,0
1024,643,278,24.37,66.99,1,1,0
1025,650,232,26.56,63.79,0,1,0
1026,642,294,25.17,64.84,0,0,0
1027,617,260,24.36,65.47,0,0,0
1028,581,281,24.35,68.14,0,0,0
1029,629,259,23.84,67.6,0,0,0
1030,608,243,23.89,68.14,0,1,0
1031,596,292,25.0,65.65,1,1,0
1032,626,228,24.99,62.02,1,0,0
1033,698,238,24.97,64.25,0,1,0
1034,625,268,24.31,60.2,0,0,0
1035,621,238,26.82,66.8,0,1,0
1036,642,222,26.38,65.56,0,1,0
1037,631,226,25.67,61.96,1,0,0
1038,633,281,24.56,65.92,0,1,0
1039,595,277,23.76,70.8,0,1,0
1040,599,299,23.63,67.31,0,1,0
1041,657,290,24.44,65.97,1,0,0
1042,646,271,22.16,67.42,0,1,0
1043,687,249,27.72,67.36,0,1,0
1044,687,245,21.7,66.85,1,1,0
1045,685,292,23.34,63.64,0,1,0
1046,627,221,25.57,64.56,0,0,0
1047,591,259,22.77,67.73,0,1,0
1048,585,296,26.21,64.9,0,0,0
1049,630,290,27.53,68.79,1,0,0
1050,632,267,26.65,63.81,0,1,0
1051,582,288,25.38,69.68,0,0,0
1052,672,289,25.76,62.25,1,1,0
1053,667,254,23.7,64.21,0,1,0
1054,617,253,24.56,64.59,0,0,0
1055,591,223,25.66,64.28,0,1,0
1056,583,288,24.0,67.17,0,0,0
1057,590,282,23.1,64.67,1,0,0
1058,679,229,24.29,67.53,1,0,0
1059,685,295,26.4,66.04,0,0,0
1060,665,240,24.71,67.72,0,0,0
1061,605,257,25.18,66.29,0,1,0
1062,653,281,25.04,65.46,0,1,0
1063,603,270,27.87,66.75,0,0,0
1064,667,252,24.09,65.75,0,1,0
1065,675,295,24.14,64.78,0,0,0
1066,631,261,25.14,64.65,0,0,0
1067,677,276,26.41,65.57,0,0,0
1068,612,254,24.54,67.81,0,1,0
1069,667,291,24.67,64.37,0,0,0
1070,631,268,25.34,68.03,1,0,0
1071,647,261,24.13,70.3,0,1,0
1072,602,273,23.86,65.6,0,0,0
1073,691,224,23.72,64.61,1,0,0
1074,637,295,25.29,66.8,0,0,0
1075,680,295,25.28,64.92,0,1,0
1076,667,295,25.26,63.98,1,0,0
1077,611,234,25.39,67.68,0,1,0
1078,656,260,24.52,64.46,0,1,0
1079,586,259,23.07,64.44,0,1,0
1080,679,289,23.15,65.71,0,0,0
1081,616,242,24.56,61.99,0,0,0
1082,670,259,25.48,66.87,0,0,0
1083,623,231,23.19,64.2,0,1,0
1084,588,231,27.05,63.54,1,1,0
1085,678,288,24.25,60.22,0,1,0
1086,654,261,27.32,63.85,0,1,0
1087,684,291,23.96,62.75,0,0,0
1088,589,231,24.84,65.25,0,1,0
1089,677,255,26.74,68.66,0,1,0
1090,622,254,27.47,67.14,0,0,0
1091,657,223,23.66,65.93,0,0,0
1092,607,261,23.94,63.15,1,1,0
1093,596,254,27.16,67.59,0,0,0
1094,641,257,25.76,62.75,0,1,0
1095,628,250,24.01,68.18,0,1,0
1096,634,268,25.74,69.28,0,0,0
1097,594,246,23.18,60.74,1,1,0
1098,615,286,24.38,66.49,0,1,0
1099,698,268,25.75,66.76,0,0,0
1100,697,272,23.97,62.72,0,1,0
1101,616,296,26.43,69.13,0,1,0
1102,615,271,26.37,65.12,0,1,0
1103,675,261,24.54,65.7,0,1,0
1104,589,279,25.24,69.74,0,1,0
1105,692,297,24.88,63.78,0,1,0
1106,617,262,24.81,67.87,0,1,0
1107,687,229,26.08,66.04,0,1,0
1108,670,240,26.17,66.24,0,1,0
1109,600,237,25.39,65.75,0,1,0
1110,676,284,26.48,66.67,0,0,0
1111,619,286,24.01,68.67,0,0,0
1112,663,271,27.19,65.52,0,0,0
1113,696,296,26.37,64.82,0,1,0
1114,598,226,27.35,68.49,0,1,0
1115,652,236,25.04,65.14,0,1,0
1116,598,236,25.5,65.35,0,0,0
1117,650,258,23.59,65.33,0,0,0
1118,648,249,28.01,65.92,0,1,0
1119,630,243,25.18,69.86,0,0,0
1120,591,236,25.37,66.69,0,0,0
1121,580,298,24.93,65.64,0,1,0
1122,606,295,23.92,67.18,0,0,0
1123,589,266,24.64,65.33,0,1,0
1124,665,237,26.17,68.61,0,0,0
1125,661,263,25.93,65.82,0,0,0
1126,615,237,24.53,64.78,0,0,0
1127,652,291,24.1,63.51,1,0,0
1128,663,283,22.73,64.81,0,1,0
1129,601,250,26.13,64.2,0,0,0
1130,647,298,23.11,63.56,0,0,0
1131,591,224,25.1,69.19,0,1,0
1132,658,236,25.93,63.78,0,0,0
1133,698,253,25.17,64.68,0,0,0
1134,613,263,26.15,67.14,0,1,0
1135,611,286,25.21,66.89,0,0,0
1136,655,267,24.14,64.37,0,1,0
1137,589,236,26.09,64.4,1,1,0
1138,588,296,23.43,62.8,1,1,0
1139,638,222,22.82,64.97,1,1,0
1140,614,275,26.84,66.07,1,1,0
1141,657,232,26.67,63.91,1,0,0
1142,678,221,24.98,65.79,1,1,0
1143,622,241,26.12,64.82,0,1,0
1144,637,231,26.12,68.19,0,0,0
1145,620,276,26.3,69.21,1,1,0
1146,676,276,25.51,69.11,0,0,0
1147,582,224,27.15,66.29,0,1,0
1148,589,253,24.47,65.9,0,0,0
1149,688,285,24.46,66.31,1,0,0
1150,591,290,24.51,62.33,0,0,0
1151,602,289,25.73,65.4,1,0,0
1152,658,291,27.23,67.96,0,1,0
1153,690,224,25.12,65.35,0,0,0
1154,673,283,23.69,66.27,1,1,0
1155,661,235,25.09,68.11,0,1,0
1156,638,288,26.07,66.72,0,1,0
1157,603,280,24.51,64.77,0,0,0
1158,666,272,25.62,67.64,0,0,0
1159,588,283,26.01,63.28,0,0,0
1160,583,222,25.56,68.63,0,0,0
1161,681,277,22.91,63.9,0,0,0
1162,615,294,25.9,66.72,0,0,0
1163,614,250,26.0,64.47,0,1,0
1164,663,286,24.8,65.77,0,1,0
1165,643,293,24.87,64.73,1,1,0
1166,640,250,23.33,68.08,0,0,0
1167,628,289,26.25,67.06,0,0,0
1168,669,245,24.09,65.25,0,1,0
1169,580,235,26.2,66.53,0,0,0
1170,699,299,24.04,65.85,0,0,0
1171,617,277,23.71,66.43,0,0,0
1172,651,227,27.32,64.79,0,0,0
1173,651,282,27.96,66.65,0,0,0
1174,672,228,25.24,65.36,0,1,0
1175,659,255,24.41,65.03,0,0,0
1176,602,260,25.11,64.81,0,0,0
1177,676,292,24.93,66.98,0,0,0
1178,671,291,26.01,68.33,0,1,0
1179,615,246,23.68,68.19,0,0,0
1180,606,220,25.03,64.36,0,1,0
1181,646,225,27.24,68.49,0,1,0
1182,661,221,24.45,67.51,0,0,0
1183,660,220,25.76,64.73,0,0,0
1184,667,283,26.04,65.98,0,1,0
1185,653,254,25.8,64.47,0,1,0
1186,658,235,22.75,67.86,0,0,0
1187,669,287,22.4,63.61,0,0,0
1188,661,260,26.04,62.09,0,0,0
1189,582,295,25.6,65.41,0,1,0
1190,658,221,24.94,66.98,1,1,0
1191,607,296,23.89,64.82,1,1,0
1192,633,255,26.63,65.29,1,0,0
1193,601,272,23.97,66.19,1,0,0
1194,661,269,24.62,64.21,0,0,0
1195,679,263,23.33,67.53,0,1,0
1196,664,236,25.2,67.89,0,0,0
1197,657,268,25.6,64.24,0,1,0
1198,638,277,23.69,67.59,1,1,0
1199,694,260,25.15,66.17,1,1,0
1200,591,248,22.93,62.13,0,0,0
1201,660,251,25.44,67.17,0,1,0
1202,679,237,25.49,65.54,0,1,0
1203,657,244,26.05,64.07,0,0,0
1204,672,223,23.79,66.72,1,0,0
1205,659,294,23.72,69.44,0,1,0
1206,643,264,25.98,66.32,1,1,0
1207,691,276,24.18,64.31,0,0,0
1208,671,271,25.01,67.72,1,0,0
1209,697,288,24.39,64.3,0,1,0
1210,655,248,24.46,68.33,0,0,0
1211,605,221,25.03,66.21,0,0,0
1212,592,263,26.52,67.75,0,1,0
1213,675,296,24.77,68.39,1,1,0
1214,635,262,26.56,64.57,0,0,0
1215,649,274,26.16,66.73,0,0,0
1216,639,277,23.83,67.67,0,1,0
1217,597,271,24.12,64.66,0,0,0
1218,609,227,25.74,64.26,0,0,0
1219,654,298,25.18,67.04,0,1,0
1220,662,269,24.98,65.79,0,0,0
1221,662,235,25.43,68.52,1,1,0
1222,584,288,27.2,68.94,0,0,0
1223,607,252,24.22,66.12,0,1,0
1224,696,249,25.31,67.06,0,1,0
1225,627,284,24.52,64.59,0,1,0
1226,629,257,25.95,68.93,0,0,0
1227,641,248,25.83,64.96,0,1,0
1228,605,258,25.22,67.16,0,0,0
1229,627,290,23.42,65.66,0,0,0
1230,588,298,26.4,65.79,0,0,0
1231,637,253,24.65,64.13,0,1,0
1232,638,289,26.59,63.14,0,0,0
1233,661,292,25.58,63.89,0,0,0
1234,673,287,25.83,68.21,0,0,0
1235,661,231,24.72,64.85,0,1,0
1236,627,243,26.77,64.6,0,1,0
1237,625,248,24.04,64.1,1,0,0
1238,621,262,24.04,65.46,1,1,0
1239,694,221,24.67,68.13,0,0,0
1240,657,244,25.95,66.53,0,0,0
1241,600,284,25.69,65.74,0,0,0
1242,623,247,25.59,67.1,1,1,0
1243,665,249,25.33,63.42,0,1,0
1244,610,252,24.19,62.93,0,1,0
1245,639,250,22.96,66.04,1,0,0
1246,606,221,26.21,67.04,0,1,0
1247,624,239,24.05,66.0,0,0,0
1248,581,251,24.22,63.87,0,0,0
1249,580,270,24.57,66.9,1,0,0
1250,636,254,24.05,66.07,0,0,0
1251,656,276,25.62,66.99,0,1,0
1252,610,288,26.93,65.43,1,1,0
1253,629,235,24.8,64.35,0,1,0
1254,618,265,25.14,66.36,1,0,0
1255,623,228,25.52,66.22,1,1,0
1256,594,255,24.67,65.02,1,0,0
1257,653,243,24.44,68.47,1,1,0
1258,648,279,24.51,62.43,0,1,0
1259,608,242,25.31,68.21,0,0,0
1260,600,236,22.34,65.19,0,1,0
1261,672,239,26.6,66.76,1,0,0
1262,661,242,24.47,65.68,1,1,0
1263,652,252,25.16,66.51,0,0,0
1264,649,253,24.12,65.38,0,1,0
1265,664,230,23.94,64.96,0,1,0
1266,692,299,25.88,66.74,1,1,0
1267,591,254,25.61,65.89,1,1,0
1268,596,251,24.68,62.81,1,0,0
1269,645,228,26.71,65.16,0,0,0
1270,580,289,25.19,67.58,0,1,0
1271,593,273,25.55,65.1,0,1,0
1272,638,248,24.81,65.63,1,1,0
1273,637,243,25.82,65.6,0,1,0
1274,597,256,26.21,68.56,1,1,0
1275,599,273,24.55,66.29,0,1,0
1276,678,282,25.13,66.21,0,1,0
1277,673,238,24.44,64.48,0,0,0
1278,658,248,24.03,66.15,0,1,0
1279,594,223,24.21,66.68,0,1,0
1280,694,294,25.46,65.95,1,0,0
1281,590,237,25.06,63.44,0,1,0
1282,678,228,25.13,67.23,1,0,0
1283,632,258,24.19,66.83,0,0,0
1284,639,269,25.66,66.65,1,1,0
1285,651,228,25.37,63.24,0,1,0
1286,597,291,24.36,66.3,0,0,0
1287,677,225,28.11,68.28,1,1,0
1288,688,285,26.04,62.63,0,1,0
1289,586,247,23.33,64.81,1,1,0
1290,649,225,24.53,65.53,1,1,0
1291,681,253,23.85,66.74,0,1,0
1292,655,276,25.15,66.99,0,0,0
1293,664,253,22.94,66.31,1,0,0
1294,621,247,22.62,65.65,1,1,0
1295,587,272,22.97,63.76,0,0,0
1296,628,249,28.23,67.65,0,0,0
1297,616,226,23.92,67.21,0,0,0
1298,671,297,24.76,64.81,0,0,0
1299,681,247,25.0,65.64,0,1,0
1300,599,230,22.79,63.29,0,0,0
1301,650,253,27.0,66.61,1,0,0
1302,661,260,25.54,65.0,1,1,0
1303,687,244,23.45,65.71,1,0,0
1304,683,293,26.32,61.62,0,1,0
1305,664,297,24.56,65.45,0,1,0
1306,582,294,24.54,67.76,1,0,0
1307,673,221,27.65,68.4,0,1,0
1308,680,279,26.29,66.65,0,1,0
1309,688,238,24.12,66.03,1,0,0
1310,619,251,24.77,68.12,0,1,0
1311,677,228,24.62,63.94,0,0,0
1312,632,273,24.21,65.53,1,1,0
1313,625,241,24.65,68.91,0,0,0
1314,628,265,23.79,61.83,0,1,0
1315,619,253,26.65,66.23,0,0,0
1316,626,271,23.9,68.28,0,1,0
1317,692,296,27.23,67.94,0,1,0
1318,699,232,22.48,67.37,0,1,0
1319,589,292,24.86,67.13,1,1,0
1320,604,268,25.85,72.23,0,1,0
1321,682,275,24.49,65.09,1,0,0
1322,609,231,25.88,63.45,0,1,0
1323,686,287,25.24,66.35,0,0,0
1324,635,277,24.33,66.04,0,0,0
1325,685,281,25.05,66.99,0,1,0
1326,688,296,24.43,66.38,1,1,0
1327,596,221,22.03,62.65,1,1,0
1328,606,234,25.02,63.48,1,1,0
1329,591,292,25.51,63.52,0,0,0
1330,604,296,25.73,69.28,0,1,0
1331,686,273,25.86,70.79,0,0,0
1332,678,266,27.62,64.63,0,1,0
1333,688,258,25.6,62.62,0,1,0
1334,660,271,25.99,68.14,0,1,0
1335,691,246,24.2,62.19,0,0,0
1336,692,283,24.73,66.57,1,1,0
1337,596,299,24.61,67.48,0,1,0
1338,632,250,26.13,65.22,0,0,0
1339,652,258,22.72,63.5,0,0,0
1340,597,298,25.37,66.01,0,1,0
1341,614,273,25.35,64.99,1,1,0
1342,668,250,26.85,66.17,0,1,0
1343,584,242,22.92,66.44,1,1,0
1344,599,270,24.52,65.32,0,0,0
1345,697,252,25.1,64.57,0,1,0
1346,650,281,28.04,65.96,0,0,0
1347,640,222,25.89,63.85,0,1,0
1348,687,249,24.08,66.14,0,0,0
1349,679,282,26.23,67.0,0,1,0
1350,684,281,26.5,67.48,0,1,0
1351,683,273,26.01,67.85,0,1,0
1352,632,283,25.77,65.98,1,0,0
1353,618,268,24.67,65.72,0,1,0
1354,634,220,23.72,61.79,1,1,0
1355,634,244,25.1,63.67,0,1,0
1356,650,290,24.67,65.97,1,0,0
1357,642,287,25.18,66.2,0,0,0
1358,685,258,25.42,65.45,0,0,0
1359,654,250,25.44,67.99,0,1,0
1360,682,234,27.03,66.53,1,0,0
1361,608,285,25.11,66.46,0,0,0
1362,600,263,24.59,66.38,1,0,0
1363,680,285,24.5,65.42,0,0,0
1364,605,290,24.13,66.0,0,0,0
1365,647,277,25.07,66.91,0,1,0
1366,609,290,23.62,67.52,0,1,0
1367,590,284,28.06,67.3,1,0,0
1368,661,297,25.53,62.5,0,0,0
1369,615,245,24.08,63.74,0,1,0
1370,698,224,25.59,65.04,0,0,0
1371,697,245,24.85,66.03,0,1,0
1372,679,240,24.81,64.85,1,1,0
1373,582,238,25.31,64.76,0,0,0
1374,670,232,24.73,68.88,1,0,0
1375,690,282,22.09,65.24,0,1,0
